,Unnamed: 0,avatar,background_image,bio,followers,following,id,join_date,join_datetime,join_time,likes,location,media,name,private,tweets,url,username,verified
66,66,https://pbs.twimg.com/profile_images/1237875302161760257/9PWA7c8Y_400x400.jpg,https://pbs.twimg.com/profile_banners/1237837670182793217/1583967446/1500x500,Tweeting stats about Covid-19. A @joe_scotto product.,31,1,1237837670182793217,11 Mar 2020,11 Mar 2020 1:27 PM,1:27 PM,2,,0,Covid-19 Bot,0,1392,https://dev.ncovstats.com,_covid_19_bot_,0
67,67,https://pbs.twimg.com/profile_images/1144219110160654336/hwB1Rvbg_400x400.png,https://pbs.twimg.com/profile_banners/1095798768450957312/1561657771/1500x500,Association for Catholic Information in Africa. Catholic news from a faith perspective. A service of @EWTNews,7957,123,1095798768450957312,13 Feb 2019,13 Feb 2019 1:36 PM,1:36 PM,112,"Nairobi, Kenya",289,ACI Africa,0,1887,http://www.aciafrica.org,aciafricanews,0
68,68,https://pbs.twimg.com/profile_images/1244604522393145345/acycfrAl_400x400.jpg,https://pbs.twimg.com/profile_banners/940350733194539009/1515490571/1500x500,"Husband, physician, Progressive, #neverTrump #FBR #resistance #IMPOTUS #guncontrol #NoRA #Atheism #rescuedogs",511,463,940350733194539009,11 Dec 2017,11 Dec 2017 2:41 PM,2:41 PM,30942,,100,Unapologetic Progressive,0,14845,,PEMdocResists,0
69,69,https://pbs.twimg.com/profile_images/1289828000/dragon_1_400x400.jpg,,"love martial arts, anything nautical, skydiving, exploring life & freedom, animals & music; order is interchangeable.",132,82,273257948,27 Mar 2011,27 Mar 2011 9:06 PM,9:06 PM,14307,"brooklyn, ny",244,raine mitchells,0,74741,,flyingtsunami,0
70,70,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,,"Observations concerning restaurants, stores, & society in general.",9,9,1017141344559685632,11 Jul 2018,11 Jul 2018 1:19 PM,1:19 PM,284,,7,Secret Shopper,0,1276,,SecretShopper10,0
71,71,https://pbs.twimg.com/profile_images/1218846155158614018/qHg01IF6_400x400.jpg,https://pbs.twimg.com/profile_banners/1215716038186192896/1588755217/1500x500,Paediatric Doctor 🩺👶🏻 PhD in pharmacometrics to improve Rx Infections in Children @unimelb @mcri_for_kids 🤓 write with @DFTBubbles #PaedsRocks #BeKind,905,451,1215716038186192896,10 Jan 2020,10 Jan 2020 11:24 AM,11:24 AM,3828,"Melbourne, Victoria",0,Alison Boast,0,2689,,AlisonBoast,0
72,72,https://pbs.twimg.com/profile_images/1223447558615265282/bACVLEWU_400x400.jpg,https://pbs.twimg.com/profile_banners/1223437712545349632/1581163525/1500x500,"🚨 #COVID19 updates 🚨 🕙 Updated 2020-05-22 10:00 UTC 🔎 Data: http://coronavirus.jhu.edu/map.html  📝 Bot by @TheYadda, update every 2hrs",1606,17,1223437712545349632,31 Jan 2020,31 Jan 2020 6:47 PM,6:47 PM,9,f 2020-04-22,1107,Coronavirus Disease Tracker 🤖 #COVID19,0,1389,https://github.com/TheYadda/COVID-19-Tracker,COVID19Tracker,0
73,73,https://pbs.twimg.com/profile_images/512371089977012225/sK5HhCS4_400x400.jpeg,,“I understand  democracy as something that gives the weak the same chance as the strong” Mohandas Gandhi,29,69,322888190,23 Jun 2011,23 Jun 2011 3:26 PM,3:26 PM,2860,,38,melissa ann,0,799,,melissaann85,0
74,74,https://pbs.twimg.com/profile_images/1189196779373371392/RFIq7q1I_400x400.jpg,https://pbs.twimg.com/profile_banners/273417314/1572361188/1500x500,"Atlanta's station for the 80s, 90s & NOW! Follow us on Facebook and Instagram.",2395,364,273417314,28 Mar 2011,28 Mar 2011 6:11 AM,6:11 AM,436,"Atlanta, GA",1363,B98.5,0,46232,https://www.b985.com/,B985FM,1
75,75,https://pbs.twimg.com/profile_images/2171868363/cuenca_400x400.jpg,https://pbs.twimg.com/profile_banners/35022195/1495075417/1500x500,"Pro humorist Staff Writer Tonight Show Monologue Jay Leno AUTHOR An Out Of Buddy Experience & IMPEACHMENT novel ""Trumping Frumpf"" #RESIST #FBR #Resitance 🌊🌊🌎",8586,8900,35022195,24 Apr 2009,24 Apr 2009 1:00 PM,1:00 PM,14374,Ecuador Andes,1349,Buddy Winston,0,18062,http://buddywinston.com,BuddyWinston,0
76,76,https://pbs.twimg.com/profile_images/1132676621528387585/J5EJNnH7_400x400.jpg,,"Ace, queer, white, she/her, introverted, trying to emerge from a chrysalis",5,6,1132672599048314883,26 May 2019,26 May 2019 8:39 AM,8:39 AM,25,,0,Mieleleonessa,0,18,,mieleleonessa,0
77,77,https://pbs.twimg.com/profile_images/905726739917058049/pDRscQvE_400x400.jpg,https://pbs.twimg.com/profile_banners/233489522/1549868706/1500x500,"EdgeProp.my is Malaysia's most useful property website, focused on empowering consumers with the resources they need to make better-informed property decisions.",7568,258,233489522,3 Jan 2011,3 Jan 2011 2:57 AM,2:57 AM,2,Mutiara Damansara,28300,EdgeProp Malaysia,0,31519,http://www.edgeprop.my,myedgeprop,0
78,78,https://pbs.twimg.com/profile_images/685185494511140864/HW10JQCi_400x400.jpg,https://pbs.twimg.com/profile_banners/125359805/1582310828/1500x500,The Hamilton Project at Brookings produces research and policy proposals on how to create a growing economy that benefits more Americans.,8860,438,125359805,22 Mar 2010,22 Mar 2010 8:16 AM,8:16 AM,733,"Washington, DC",3729,The Hamilton Project,0,10205,http://www.hamiltonproject.org,hamiltonproj,0
79,79,https://pbs.twimg.com/profile_images/994721181856141318/ZBdqK1Ne_400x400.jpg,https://pbs.twimg.com/profile_banners/2379528626/1475111379/1500x500,"If you can't be with the one you love, love the one you're with.",312,487,2379528626,8 Mar 2014,8 Mar 2014 4:40 PM,4:40 PM,57607,Park Slope Brooklyn Nyc,4017,LuigiJ.B.O'MalleyHub,0,35390,,LuigiJBOMalleyH,0
80,80,https://pbs.twimg.com/profile_images/1011310060033617920/ifOojO8H_400x400.jpg,https://pbs.twimg.com/profile_banners/19375043/1551915976/1500x500,The Family Guide to Movies & Entertainment - Movieguide® App available through iPhone & Android! #KnowBeforeYouGo,26214,3901,19375043,22 Jan 2009,22 Jan 2009 5:39 PM,5:39 PM,11312,,7037,Movieguide®,0,13419,http://www.movieguide.org/,movieguide,1
81,81,https://pbs.twimg.com/profile_images/718507910217633792/7SjXWaJK_400x400.jpg,https://pbs.twimg.com/profile_banners/1115478320/1460140759/1500x500,"General, commercial and military aviation aficionado.",18,68,1115478320,23 Jan 2013,23 Jan 2013 2:57 PM,2:57 PM,1548,,189,aviacionado,0,3494,,aviacionado,0
82,82,https://pbs.twimg.com/profile_images/1245328115716501505/JBLvAQBc_400x400.jpg,https://pbs.twimg.com/profile_banners/1202443098/1516786408/1500x500,Proud Afro-Boricua 🇵🇷 Love/Live/Laugh #Pisces ♓️ #NewYorkGiants #NewYorkMets,645,342,1202443098,20 Feb 2013,20 Feb 2013 3:45 PM,3:45 PM,7817,Desert Storm ,2070,IsdatLeeLee,0,8956,,LovinLifeLee,0
83,83,https://pbs.twimg.com/profile_images/458796544200679426/TIwpuRqm_400x400.png,https://pbs.twimg.com/profile_banners/126424795/1494538413/1500x500,The Pulse of Paradise. Breaking news and information from Hawaii's largest news organization.,79561,97,126424795,25 Mar 2010,25 Mar 2010 1:54 PM,1:54 PM,90,"Honolulu, Hawaii",60600,Star-Advertiser,0,167977,https://www.staradvertiser.com,StarAdvertiser,1
84,84,https://pbs.twimg.com/profile_images/534316988999290881/wIAuIA36_400x400.jpeg,https://pbs.twimg.com/profile_banners/2880885671/1589234297/1500x500,Associate Professor and Director of Biodefense Graduate Program in the Schar School of Policy and Government at George Mason University.,2893,1008,2880885671,17 Nov 2014,17 Nov 2014 4:06 AM,4:06 AM,6228,"Arlington, VA",207,Gregory Koblentz,0,14031,http://pandorareport.org,gregkoblentz,0
85,85,https://pbs.twimg.com/profile_images/820608022544338944/HbbZyugY_400x400.jpg,https://pbs.twimg.com/profile_banners/430608416/1516968030/1500x500,Traveling The World #OnTheQT | YouTube: OnTheQT Travel Tube | Snapchat: ontheqtie | Email: OnTheQT.ie@gmail.com | Winner of Ireland's Best Vlog 2016,2173,1430,430608416,7 Dec 2011,7 Dec 2011 3:07 AM,3:07 AM,4785,Worldwide,2235,OnTheQT,0,13625,http://www.ontheqt.ie/,OnTheQTie,0
86,86,https://pbs.twimg.com/profile_images/1245264341814988800/8J1WxFXi_400x400.jpg,https://pbs.twimg.com/profile_banners/1236663236193325057/1583678777/1500x500,,1,87,1236663236193325057,8 Mar 2020,8 Mar 2020 7:42 AM,7:42 AM,0,,0,gehejnendn_,0,0,,bsnxnmxm_,0
87,87,https://pbs.twimg.com/profile_images/1078070983276281857/8s7Of6lZ_400x400.jpg,https://pbs.twimg.com/profile_banners/18009561/1584400838/1500x500,"Official account of Montgomery County Government. Not monitored 24/7, but we try to be responsive. For non-emergency requests, call 3-1-1 or @311MC311.",83321,514,18009561,9 Dec 2008,9 Dec 2008 6:17 PM,6:17 PM,1852,"Rockville, Maryland USA",7684,Montgomery County MD,0,19760,http://www.montgomerycountymd.gov,MontgomeryCoMD,1
88,88,https://pbs.twimg.com/profile_images/1172973872246906888/xsV4p412_400x400.jpg,https://pbs.twimg.com/profile_banners/409521407/1551643411/1500x500,"Fantasy writer. Lover of dragons and dogs. Worldbuilding, writing, and tweeting about the process as I learn. #amwriting #TheTwoFacedGod #Jadeflare",853,756,409521407,10 Nov 2011,10 Nov 2011 1:20 PM,1:20 PM,853,"Oak Park, MI",1053,Effy J. Roan,0,8520,http://awaitingthemuse.wordpress.com/,EffyJRoan,0
89,89,https://pbs.twimg.com/profile_images/53419883/AndrewMalcolm_400x400.jpg,https://pbs.twimg.com/profile_banners/14465607/1430956083/1500x500,Political news & commentary on National Politics. Syndicated columns at McClatchy Newspapers http://bit.ly/2gQO0mn  Contributor http://HotAir.com  http://issuesinsights.com  http://HotAir.com ,143719,56196,14465607,21 Apr 2008,21 Apr 2008 12:09 PM,12:09 PM,51943,"Near Los Angeles USA, #TCOT",7320,Andrew Malcolm,0,86621,http://bit.ly/2gQO0mn,AHMalcolm,1
90,90,https://pbs.twimg.com/profile_images/1011617580434456577/h_BmoZVx_400x400.jpg,https://pbs.twimg.com/profile_banners/22646514/1587980938/1500x500,"We aim to engage, challenge, inform, and entertain. Tune in to Newstalk 106-108FM. http://facebook.com/newstalkfm ",248577,1538,22646514,3 Mar 2009,3 Mar 2009 9:10 AM,9:10 AM,7579,Ireland,87900,NewstalkFM,0,226557,http://www.newstalk.com,NewstalkFM,1
91,91,https://pbs.twimg.com/profile_images/1201194426179162119/6tLj3W4l_400x400.jpg,https://pbs.twimg.com/profile_banners/32174142/1536749133/1500x500,"Ragamuffin, Husband & Dad, Navy Airdale Vet. Mostly caffeinated infosec pro & sometimes gamer.  INTP. CISSP. #PTSDAWARENESS #GoGators",882,2994,32174142,16 Apr 2009,16 Apr 2009 3:06 PM,3:06 PM,33547,"Florida, USA",511,Steve Moulden-Olympic Social Distancing Champ,0,15917,http://rebootsrecantsandramblings.wordpress.com/,SMoulden,0
92,92,https://pbs.twimg.com/profile_images/1060589751546261505/6NiTceck_400x400.jpg,https://pbs.twimg.com/profile_banners/132254256/1543947891/1500x500,A private foundation promoting improvements in the health status of all Californians. #PeoplePower ✊🏾,38867,2291,132254256,12 Apr 2010,12 Apr 2010 11:37 AM,11:37 AM,6442,California,5967,California Endowment,0,21186,http://www.calendow.org,CalEndow,1
93,93,https://pbs.twimg.com/profile_images/424304153414758400/XqDrMxX__400x400.png,,"Partner marketing @Intel. #music festivals, #traveling, #yoga, #running.",115,606,147038486,22 May 2010,22 May 2010 7:01 PM,7:01 PM,134,"Portland, OR",5,Jennifer Anderson,0,160,http://linkedin.com/in/jenniferanderson01,JennyLAnderson,0
94,94,https://pbs.twimg.com/profile_images/1194606347427467267/vF0aHP3X_400x400.jpg,https://pbs.twimg.com/profile_banners/1581615451/1579729526/1500x500,Chalkbeat is a nonprofit covering education in communities across America. 📩 us: community@chalkbeat.org,13308,1185,1581615451,9 Jul 2013,9 Jul 2013 3:31 PM,3:31 PM,1435,United States,2107,Chalkbeat,0,12622,http://ckbe.at/newsletters,Chalkbeat,1
95,95,https://pbs.twimg.com/profile_images/1093583114255904769/PlEhSa-0_400x400.jpg,https://pbs.twimg.com/profile_banners/1093582378117857280/1585764146/1500x500,"Learn more about Latin America following our news, stories and analysis. (In spanish @latampost) #Latampost",159,195,1093582378117857280,7 Feb 2019,7 Feb 2019 10:48 AM,10:48 AM,22,,7,LatinAmerican Post - En,0,9847,http://www.latinamericanpost.com,Latampost_en,0
96,96,https://pbs.twimg.com/profile_images/911540071043440641/Pk8pH4lG_400x400.jpg,https://pbs.twimg.com/profile_banners/911539670332227584/1506163419/1500x500,News Crooks - Say No To Paid Media,194,0,911539670332227584,23 Sep 2017,23 Sep 2017 3:36 AM,3:36 AM,0,,10,News Crooks,0,287,http://www.NewsCrooks.com/,NewsCrooks,0
97,97,https://pbs.twimg.com/profile_images/1263550976797130753/WTb_kZsz_400x400.jpg,https://pbs.twimg.com/profile_banners/186513531/1585765983/1500x500,Truth telling fire brand taking African art to the world • Multi Award Winner • Entrepreneur • Owner @Wuluguma • @BychBodyss • @lluxxary #Wuluguma #Lyonnell 🦁,2886,137,186513531,3 Sep 2010,3 Sep 2010 10:23 AM,10:23 AM,91036,worldwide,4349,Lyonnell 🦁,0,32977,https://youtube.com/lyricalmycheal,LyricalMycheal,0
98,98,https://pbs.twimg.com/profile_images/991727529898725376/5yNY1X3p_400x400.jpg,https://pbs.twimg.com/profile_banners/15782216/1541613418/1500x500,"Central Florida's @ABC news affiliate. Coverage you can count on for the latest news, weather, traffic from Central Florida's News Leader.",213645,2319,15782216,8 Aug 2008,8 Aug 2008 12:57 PM,12:57 PM,3164,Orlando,62700,WFTV Channel 9,0,206888,http://www.wftv.com,WFTV,1
99,99,https://pbs.twimg.com/profile_images/1248014004661833731/fG_UFvY1_400x400.jpg,https://pbs.twimg.com/profile_banners/2309064187/1587788116/1500x500,Reporter for @wjxt4 | Alumnus & adjunct instructor at the @mujschool | Retweets are not endorsements | Puns always intended,1169,470,2309064187,24 Jan 2014,24 Jan 2014 2:38 PM,2:38 PM,1225,on,993,WJXT4 Joe McLean,0,4427,http://www.facebook.com/joemcleannews,JoeMcLeanNews,1
100,100,https://pbs.twimg.com/profile_images/962634119309078528/oMV8jG-W_400x400.png,https://pbs.twimg.com/profile_banners/889865010767200257/1567122014/1500x500,Accelerating rare disease research,855,383,889865010767200257,25 Jul 2017,25 Jul 2017 8:08 AM,8:08 AM,2859,San Francisco,129,RDMD,0,983,https://www.rdmd.com,rdmd,0
101,101,https://pbs.twimg.com/profile_images/1009211156878188544/ow9iolZ2_400x400.jpg,https://pbs.twimg.com/profile_banners/985472161178640384/1571782156/1500x500,"Founded by @aimeeallison, #ShethePeople elevates the vision, heart and voice of #WOC. Our collective power will lead the nation in 2020 and beyond. Join us.",17152,814,985472161178640384,15 Apr 2018,15 Apr 2018 3:57 AM,3:57 AM,3637,"San Francisco, CA",528,She the People,0,5056,https://www.shethepeople.org,_shethepeople,0
102,102,https://pbs.twimg.com/profile_images/1190406732511621121/oTbjsawD_400x400.jpg,https://pbs.twimg.com/profile_banners/1026673811876392961/1570729755/1500x500,"Trying to survive the dotard in the WH #WTP2020 #FBR #Resist #BlueTsunami2020 #ReuniteTheFamilies, I 🚫tRump Trolls, Bots. Not here for Dating I will 🚫 http://",3736,4545,1026673811876392961,6 Aug 2018,6 Aug 2018 8:38 PM,8:38 PM,15942,,917,🌊Karmic✴Justice🌊(@🏡),0,16267,,KarmicJustice2,0
103,103,https://pbs.twimg.com/profile_images/895282658829271040/AXMUSfLD_400x400.jpg,https://pbs.twimg.com/profile_banners/3241006109/1464110414/1500x500,We provide local & personal HR advice for small to medium sized companies in Central Dorset & South West Wiltshire.,301,262,3241006109,7 May 2015,7 May 2015 1:26 PM,1:26 PM,369,"South West, England",936,The HR Dept - Dorset,0,2431,http://www.hrdept.co.uk/offices/south-west/central-dorset-and-south-west-wiltshire,HRDeptDorset,0
104,104,https://pbs.twimg.com/profile_images/769696557352357888/I9CZyFfM_400x400.jpg,https://pbs.twimg.com/profile_banners/19444865/1483772961/1500x500,"Civil Rights Activist, @RESISTpodcast Host, Trans Woman (she/her). As seen in NYT, Time, CNN, NPR, Rolling Stone. Support my work: http://patreon.com/daniellemuscato ",84594,2036,19444865,24 Jan 2009,24 Jan 2009 4:55 AM,4:55 AM,9059,"St Louis, MO & Louisville, KY",1887,Danielle Muscato,0,16891,http://www.DanielleMuscato.com,DanielleMuscato,1
105,105,https://pbs.twimg.com/profile_images/1087807780071759872/alrsuAH9_400x400.jpg,https://pbs.twimg.com/profile_banners/17394008/1586381916/1500x500,"A weekly gathering of thousands of young adults in Dallas, Texas. It’s kind of like church, but not as you know it. Come and see Tuesday nights at 7PM.",17236,6,17394008,14 Nov 2008,14 Nov 2008 11:49 AM,11:49 AM,4688,"Dallas, TX",1565,The Porch,0,9409,,theporch,0
106,106,https://pbs.twimg.com/profile_images/1234145058510843904/UpNthubu_400x400.jpg,https://pbs.twimg.com/profile_banners/3237485619/1485456393/1500x500,Author of 3 poetry books & 1 children’s book. Versatile Pen 🖊 Queen 👸🏾.,564,260,3237485619,5 May 2015,5 May 2015 5:54 PM,5:54 PM,7776,"Killeen, TX",279,Shanet OB,0,2665,https://rb.gy/5tgfsu,authorShanet,0
107,107,https://pbs.twimg.com/profile_images/1188580433035845632/dTCREYFY_400x400.jpg,https://pbs.twimg.com/profile_banners/2672595537/1551255142/1500x500,"[Faux]Analyst focusing on MENA, Terrorism, & NatSec.😎| The revolution will be live-streamed.✌️| Soro's agent & black helicopter door gunner.😎",2376,1847,2672595537,4 Jul 2014,4 Jul 2014 10:24 AM,10:24 AM,147428,Under Erdogan,2223,ONC3X,0,107175,,ONC3X,0
108,108,https://pbs.twimg.com/profile_images/1156951928028508161/DUTjb4AS_400x400.jpg,https://pbs.twimg.com/profile_banners/262697431/1583422376/1500x500,"The Boothbay Register is a family-owned newspaper located in Boothbay Harbor, published Wednesday evening and delivered in the mail Thursday mornings.",1564,589,262697431,8 Mar 2011,8 Mar 2011 7:34 AM,7:34 AM,123,"Boothbay Harbor, Maine",1236,Boothbay Register,0,8277,http://www.boothbayregister.com,BBRegister,0
109,109,https://pbs.twimg.com/profile_images/1053734075834515456/lIzdThcJ_400x400.jpg,https://pbs.twimg.com/profile_banners/1053646880373174272/1540164900/1500x500,"Covering the latest news in Public health, occupational health, infectious disease, and epidemiology. Opinions are my own and not the views of my employer.",1149,1934,1053646880373174272,20 Oct 2018,20 Oct 2018 6:59 AM,6:59 AM,9184,,1,researchepi,0,17488,,ResearchEpi,0
110,110,https://pbs.twimg.com/profile_images/1238257717376159746/2m4BppLs_400x400.jpg,https://pbs.twimg.com/profile_banners/1238256617629593601/1584060346/1500x500,Here you can find COVID-19 news and updates!,12,1,1238256617629593601,12 Mar 2020,12 Mar 2020 5:12 PM,5:12 PM,0,Everywhere,25,CoronavirusBot,0,623,https://t.me/coronavirusinfoupdates,Covid19InfoBot,0
111,111,https://pbs.twimg.com/profile_images/1194334130667970560/mxkmKxNI_400x400.jpg,https://pbs.twimg.com/profile_banners/1108054880139264000/1553182280/1500x500,"HIV Researcher, Global Health Advocate, Cantabrigian. Associate Faculty Director @harvardGH. Assistant Professor @HarvardMed. @brighamWomens @globalhealthMGH",899,518,1108054880139264000,19 Mar 2019,19 Mar 2019 10:17 AM,10:17 AM,2261,"Cambridge, MA",25,Ingrid Katz,0,416,https://globalhealth.harvard.edu/people/ingrid-katz,IngridKatzMD,1
