bot,verified,geo_enabled,default_profile,has_description,len_en,followers,friends,listed_count,likes,tweets
1,0.0,1.0,0.0,1,0,924,920,3,11319,31875
1,0.0,0.0,1.0,0,0,213,183,0,518,4071
0,0.0,1.0,0.0,1,0,250,845,19,1493,7509
1,0.0,0.0,0.0,1,1,2085,112,1597,1,179287
0,0.0,1.0,1.0,1,1,103,94,1,9227,964
1,0.0,1.0,0.0,0,0,804,691,0,11224,10539
1,0.0,0.0,1.0,0,0,755,1015,4,4878,19497
1,0.0,0.0,0.0,0,0,1054,2072,8,8634,18433
1,0.0,0.0,1.0,0,0,12,8,13,4943,4949
0,0.0,1.0,1.0,1,0,123,232,1,404,1518
0,0.0,1.0,1.0,1,0,282,536,3,1916,7067
0,0.0,0.0,0.0,1,0,268,927,2,23492,6380
0,0.0,0.0,0.0,0,0,294,1374,7,11056,9388
0,0.0,0.0,0.0,0,0,5340,1670,43,47867,60052
0,0.0,0.0,0.0,1,0,111,815,7,1635,2164
1,0.0,0.0,1.0,0,0,95,55,0,915,4038
1,0.0,1.0,1.0,0,0,253,201,1,1847,11793
0,0.0,1.0,0.0,1,0,12082,2012,151,12254,26887
0,0.0,0.0,1.0,1,0,363,797,1,60634,30051
0,0.0,1.0,0.0,1,1,7133,3556,46,83042,72486
0,0.0,0.0,0.0,1,0,759,755,10,59465,26700
1,0.0,1.0,0.0,0,0,415,693,0,1086,12190
1,0.0,0.0,1.0,0,0,478,886,0,85,4959
1,0.0,0.0,1.0,0,0,107,144,0,7095,5954
1,0.0,1.0,0.0,1,0,876,1134,17,17915,57076
1,0.0,0.0,1.0,0,0,182,131,0,2271,4886
0,0.0,1.0,1.0,1,0,709,1301,19,28475,24151
1,0.0,0.0,1.0,0,0,5,28,0,4119,4119
1,0.0,0.0,1.0,0,0,379,698,3,3122,4456
1,0.0,0.0,1.0,0,0,330,542,0,5738,8029
1,0.0,0.0,0.0,1,0,6055,452,122,2799,8816
1,0.0,0.0,1.0,0,0,363,0,2,3277,4976
1,0.0,0.0,0.0,0,0,2791,1,825,0,141413
0,0.0,1.0,1.0,1,0,4239,1306,52,39903,109609
0,0.0,1.0,0.0,1,0,2495,1464,49,98095,89783
0,0.0,1.0,1.0,1,0,549,137,43,35898,74227
1,0.0,0.0,1.0,0,0,148,1697,0,9041,984
0,0.0,0.0,1.0,1,0,366,716,49,5945,28747
1,0.0,0.0,1.0,0,0,164,84,0,2200,4891
1,0.0,1.0,0.0,1,0,293,190,26,11794,10817
1,0.0,0.0,1.0,0,0,148,76,0,2190,4801
1,0.0,0.0,0.0,1,0,309,412,5,7399,8761
0,0.0,0.0,1.0,1,0,908,685,1,22759,12680
0,0.0,1.0,0.0,1,1,10041,2942,392,43006,196075
0,0.0,1.0,0.0,1,0,3472,3004,43,14864,24200
0,0.0,1.0,1.0,1,0,85,277,0,3572,3930
0,0.0,1.0,0.0,1,0,588,2671,12,40076,29456
1,0.0,0.0,1.0,1,0,8,149,0,2229,2219
1,0.0,0.0,1.0,0,0,65,0,0,5650,11460
0,0.0,1.0,0.0,1,0,1694,2029,91,13034,23588
0,0.0,1.0,1.0,1,0,1743,1539,34,46414,36577
1,0.0,0.0,1.0,0,1,212,152,2,10,22783
0,0.0,0.0,1.0,1,0,133,240,2,38713,18128
0,0.0,0.0,0.0,0,0,344,1088,1,11023,4196
0,0.0,1.0,1.0,1,0,2404,1321,168,5789,10221
1,0.0,0.0,0.0,1,1,456,362,1,789,1104
1,0.0,0.0,1.0,1,0,462,384,6,3124,21167
1,0.0,1.0,1.0,1,0,72,210,3,685,2772
1,0.0,0.0,1.0,0,0,363,0,2,3297,4437
1,0.0,1.0,1.0,1,0,579,2757,0,5475,4903
0,0.0,0.0,1.0,0,0,128,465,0,114,1794
1,0.0,1.0,1.0,0,0,461,834,3,2792,11501
0,0.0,0.0,1.0,1,0,643,1149,9,18075,12883
1,0.0,0.0,1.0,1,0,150,217,25,8902,8889
0,0.0,0.0,0.0,1,0,126,164,0,2583,29977
1,0.0,0.0,1.0,0,0,401,819,1,3183,4508
0,0.0,1.0,0.0,1,0,170,70,0,40546,3456
0,0.0,0.0,1.0,1,1,9,0,1,0,767
0,0.0,0.0,1.0,1,0,185,196,2,1617,18903
1,0.0,0.0,1.0,1,1,73,130,0,243,4972
0,0.0,0.0,1.0,1,0,286,272,0,11904,13761
0,0.0,0.0,1.0,0,1,3,5,0,9,159
0,0.0,1.0,1.0,1,0,431,1283,7,6868,5355
0,0.0,1.0,0.0,1,1,12772,13140,42,44510,89713
0,0.0,0.0,1.0,1,0,730,1254,1,85928,35615
0,0.0,0.0,1.0,1,0,181,112,10,34416,12164
1,0.0,0.0,1.0,1,1,140,194,0,29,298
0,0.0,0.0,1.0,0,0,34,67,9,3771,5619
1,0.0,1.0,0.0,1,0,1237,426,38,23620,44825
1,0.0,0.0,1.0,0,0,91,204,3,1721,2026
0,0.0,0.0,1.0,1,0,181,146,1,10338,10658
0,0.0,0.0,1.0,1,0,278,273,28,19579,24473
1,0.0,0.0,1.0,0,0,234,151,0,1527,3615
0,0.0,0.0,1.0,1,0,736,879,2,1241,2171
0,0.0,1.0,0.0,1,0,8095,5179,153,72315,122768
1,0.0,0.0,1.0,0,0,157,264,0,1190,1660
1,0.0,0.0,1.0,0,0,18,24,0,139,2520
0,0.0,0.0,0.0,1,1,17419,11121,3291,73053,907461
1,0.0,0.0,1.0,1,0,42,0,0,0,1129
1,0.0,0.0,1.0,0,0,88,67,0,1073,4179
0,0.0,1.0,1.0,1,1,63,92,0,1207,893
1,0.0,1.0,1.0,1,0,517,948,1,83,19305
0,0.0,0.0,1.0,0,0,733,1259,20,9426,20684
0,0.0,0.0,0.0,0,0,41,266,0,1814,1152
0,0.0,0.0,1.0,1,0,573,326,0,16027,16424
0,0.0,0.0,1.0,1,0,199,441,0,4876,1642
0,0.0,0.0,1.0,0,0,113,537,0,16664,5313
1,0.0,0.0,1.0,0,0,716,0,1,2715,27901
0,0.0,1.0,1.0,1,0,98,222,17,327,5547
1,0.0,0.0,1.0,0,0,166,95,0,2144,4730
1,0.0,0.0,1.0,0,0,388,863,1,103,6624
1,0.0,0.0,1.0,0,0,189,496,0,2155,3472
0,0.0,0.0,1.0,1,1,52,72,0,36,1995
0,0.0,1.0,0.0,1,0,444,557,6,30263,9763
1,0.0,0.0,1.0,0,0,468,865,0,4222,5968
1,0.0,0.0,1.0,0,0,496,1084,0,4651,7246
1,0.0,0.0,1.0,0,0,533,1004,3,4383,7557
1,0.0,0.0,1.0,0,0,110,66,1,203,2868
1,0.0,0.0,1.0,1,0,31,152,0,186,1037
1,0.0,0.0,1.0,0,0,163,196,0,23217,23574
1,0.0,0.0,1.0,1,0,63,114,2,11214,2605
0,0.0,0.0,1.0,1,0,542,650,4,14515,10720
1,0.0,1.0,1.0,0,0,305,614,0,1386,5056
0,0.0,1.0,1.0,1,1,3077,1405,9,48353,16226
0,0.0,0.0,1.0,1,0,81,182,1,7669,2942
1,0.0,1.0,0.0,0,0,1248,1822,21,14041,44428
1,0.0,0.0,0.0,0,0,641,467,5,2285,14312
1,0.0,0.0,1.0,0,0,9,8,10,4906,4910
1,0.0,0.0,1.0,0,0,90,67,0,1563,2143
1,0.0,0.0,1.0,0,0,265,0,0,4046,6225
1,0.0,0.0,1.0,0,1,21,93,0,142,538
0,0.0,1.0,0.0,1,0,460,458,3,78134,18552
1,0.0,0.0,0.0,0,0,151,7,3,13577,23732
1,0.0,0.0,1.0,0,0,35,33,26,6953,6858
1,0.0,0.0,1.0,0,0,10,261,0,2221,2201
0,0.0,1.0,0.0,0,0,281,245,2,3244,11036
0,1.0,0.0,0.0,1,0,12635,771,443,6023,10908
1,0.0,0.0,1.0,0,0,14,16,25,6177,6181
1,0.0,0.0,1.0,1,0,12,123,0,2216,2212
1,0.0,0.0,0.0,0,0,339,489,1,5711,7639
1,0.0,1.0,1.0,0,0,331,545,1,12909,23667
1,0.0,0.0,1.0,0,0,278,302,5,5446,28929
1,0.0,0.0,1.0,0,0,280,509,0,1556,5360
1,0.0,0.0,1.0,0,0,197,207,0,18,2116
1,0.0,0.0,1.0,0,0,205,210,0,18,2051
0,0.0,0.0,1.0,1,0,674,587,2,34871,14990
1,0.0,0.0,1.0,0,0,383,767,2,1669,12969
0,0.0,0.0,1.0,0,0,56,118,0,2363,3470
1,0.0,1.0,1.0,0,0,152,46,0,1002,2134
0,0.0,0.0,1.0,1,0,596,411,0,28155,12248
1,0.0,0.0,1.0,0,0,101,24,1,6010,11311
0,0.0,0.0,0.0,1,0,12989,1991,216,32060,54873
0,0.0,1.0,0.0,1,0,16914,3750,216,6459,19248
0,0.0,1.0,1.0,1,0,10339,3239,70,98224,101004
0,0.0,0.0,0.0,1,0,1358,229,10,23255,11192
1,0.0,0.0,1.0,0,0,126,134,0,996,1234
0,0.0,0.0,1.0,0,0,22,47,1,215,11786
0,0.0,1.0,1.0,1,0,150,472,0,2580,1945
0,0.0,0.0,0.0,1,0,350,648,2,15847,3671
0,0.0,1.0,0.0,1,0,397,783,6,33687,11371
1,0.0,0.0,1.0,0,0,185,253,0,20108,20183
0,0.0,1.0,1.0,1,0,134,155,1,13631,12439
0,0.0,1.0,1.0,1,0,113,264,3,773,5510
1,0.0,0.0,1.0,1,0,32,69,0,2743,2450
1,0.0,0.0,1.0,0,0,218,285,0,2305,3477
1,0.0,0.0,1.0,0,0,36,147,0,1100,1762
1,0.0,1.0,1.0,0,0,407,727,0,4924,18913
1,0.0,0.0,1.0,0,0,14,7,20,6050,6054
1,0.0,0.0,1.0,0,0,365,516,0,5371,7257
1,0.0,0.0,1.0,1,0,226,436,0,1157,4022
1,0.0,0.0,1.0,0,0,385,523,0,11807,20884
0,0.0,0.0,0.0,1,0,667,266,3,39354,30556
1,0.0,0.0,1.0,1,0,72,144,26,6979,6965
1,0.0,0.0,0.0,0,0,408,875,0,4133,5856
1,0.0,0.0,1.0,0,0,434,783,1,124,6425
1,0.0,1.0,1.0,1,0,57,8,0,1766,7850
1,0.0,0.0,1.0,1,0,92,13,30,5276,5281
1,0.0,0.0,1.0,0,0,97,16,34,6192,6194
1,0.0,0.0,0.0,0,0,528,428,0,1859,10534
1,0.0,0.0,1.0,1,0,339,765,0,42,2762
0,0.0,1.0,1.0,1,0,178,378,23,30,12342
0,0.0,1.0,1.0,1,0,44,447,0,6074,2958
0,0.0,0.0,1.0,1,0,119,166,0,2349,887
1,0.0,0.0,0.0,0,0,418,831,0,3459,5110
1,0.0,0.0,0.0,0,0,331,194,304,13,11769
1,0.0,0.0,1.0,0,0,209,346,0,1786,3594
1,0.0,1.0,1.0,0,0,157,167,0,2287,3497
1,0.0,1.0,1.0,0,0,246,195,0,4398,10491
0,0.0,1.0,0.0,1,0,499,2396,3,376,5510
1,0.0,0.0,1.0,0,0,260,204,0,1583,12896
0,0.0,1.0,1.0,1,0,604,726,1,14325,10103
0,0.0,0.0,0.0,1,0,1613,1566,60,2031,5799
0,0.0,1.0,0.0,1,0,2626,2875,46,6403,14215
0,0.0,1.0,1.0,1,0,865,738,64,29147,25584
0,0.0,1.0,1.0,0,0,464,367,3,19580,24105
0,0.0,1.0,0.0,1,0,5483,5115,22,16907,43094
0,0.0,0.0,1.0,0,0,1278,2858,10,48921,26439
1,0.0,0.0,1.0,0,0,10,8,11,4898,4907
1,0.0,1.0,0.0,0,0,300,539,1,4040,12889
1,0.0,0.0,1.0,1,1,31,92,0,26,434
0,0.0,1.0,1.0,1,0,563,1371,1,4103,3778
1,0.0,1.0,0.0,0,0,93,192,25,6826,6181
1,0.0,0.0,1.0,0,0,7,8,11,4758,4760
1,0.0,0.0,1.0,0,0,308,568,0,1802,5906
1,0.0,0.0,1.0,0,0,33,122,3,3112,3149
1,0.0,0.0,1.0,0,0,269,182,0,1609,3999
0,0.0,0.0,1.0,1,0,4675,1422,45,188778,149259
0,0.0,0.0,1.0,0,0,280,276,8,1753,5955
1,0.0,0.0,1.0,0,0,8,10,0,4166,4170
1,0.0,0.0,1.0,0,0,831,1631,4,8504,21878
0,0.0,1.0,1.0,1,0,435,561,1,17238,10893
0,0.0,0.0,0.0,0,0,0,0,0,83031,95067
0,0.0,0.0,0.0,1,0,991,1473,34,1066,29476
1,0.0,0.0,1.0,0,0,257,348,1,570,4481
1,0.0,1.0,1.0,0,0,202,88,1,1196,2798
1,0.0,0.0,1.0,0,0,469,839,4,3740,5539
0,0.0,1.0,0.0,1,0,694,1881,8,13727,39085
0,0.0,1.0,0.0,1,0,5376,884,41,76513,57973
0,0.0,1.0,1.0,1,0,666,966,10,14908,20427
0,0.0,0.0,0.0,1,0,414,387,9,11222,18637
1,0.0,0.0,1.0,0,0,319,543,1,4524,8238
0,0.0,0.0,1.0,1,1,303,63,21,90,34260
1,0.0,0.0,1.0,1,0,2257,75,4,24222,16637
0,0.0,0.0,1.0,1,1,426,488,0,6770,4812
1,0.0,1.0,1.0,0,0,492,1083,6,4240,6079
1,0.0,0.0,1.0,0,0,174,94,0,2289,5004
1,0.0,1.0,0.0,1,0,237,144,0,4927,6710
0,0.0,0.0,1.0,1,0,297,357,2,4172,3118
1,0.0,0.0,1.0,0,0,149,304,0,2017,3019
0,0.0,1.0,1.0,1,0,220,270,8,2070,6302
1,0.0,0.0,1.0,0,0,4,8,15,4851,4853
1,0.0,0.0,1.0,0,0,9,8,0,4023,4028
0,0.0,0.0,1.0,1,0,50,104,1,3567,1100
1,0.0,1.0,0.0,1,1,2201,1113,12,128007,130575
0,0.0,1.0,0.0,1,0,2643,2510,4,26408,42198
0,0.0,0.0,1.0,1,0,33,137,0,1178,924
0,0.0,1.0,1.0,1,0,498,699,9,1330,11277
1,0.0,0.0,1.0,0,0,1041,1380,4,2301,28522
0,0.0,0.0,1.0,1,0,2989,1535,12,17223,13815
0,0.0,0.0,1.0,1,0,221,318,0,19043,5972
1,0.0,0.0,1.0,0,0,28,30,24,6921,6808
1,0.0,0.0,1.0,1,1,6,64,1,7,827
1,0.0,0.0,1.0,1,1,9,112,0,14,837
1,0.0,0.0,1.0,1,1,24,67,0,10,1121
1,0.0,0.0,1.0,1,1,11,112,0,13,764
1,0.0,0.0,1.0,1,1,5,66,0,15,920
1,0.0,0.0,1.0,1,1,8,66,0,11,869
1,0.0,0.0,1.0,0,1,8,116,1,24,959
1,0.0,0.0,1.0,1,1,9,112,0,8,882
1,0.0,0.0,1.0,1,1,0,22,0,0,46
1,0.0,0.0,1.0,1,1,11,58,0,0,838
1,0.0,0.0,1.0,1,1,5,57,0,8,584
1,0.0,0.0,1.0,1,1,0,51,0,933,148
1,0.0,0.0,1.0,1,1,3,48,1,121,150
1,0.0,0.0,1.0,1,1,13,101,0,0,682
1,0.0,0.0,1.0,1,1,1,5,0,0,272
1,0.0,0.0,1.0,1,1,11,55,2,0,763
1,0.0,0.0,1.0,1,1,7,55,1,0,788
1,0.0,0.0,1.0,1,1,4,45,0,0,77
1,0.0,0.0,1.0,1,1,246,180,0,14,207
1,0.0,0.0,1.0,0,0,366,682,0,1003,2883
1,0.0,0.0,1.0,0,0,345,794,1,1415,4515
1,0.0,0.0,1.0,0,0,312,694,2,1259,3650
1,0.0,0.0,1.0,0,0,460,438,7,1379,4116
1,0.0,0.0,1.0,0,1,2,291,0,0,33
1,0.0,0.0,1.0,0,1,0,156,0,0,15
1,0.0,0.0,1.0,0,1,1,340,0,0,31
1,0.0,0.0,1.0,0,1,1,336,0,0,6
1,0.0,0.0,1.0,1,1,212,177,11,189,217
1,0.0,0.0,1.0,0,1,0,117,0,0,41
1,0.0,0.0,1.0,0,1,0,104,0,0,30
1,0.0,0.0,1.0,0,1,0,168,0,0,22
1,0.0,0.0,1.0,0,1,4,236,0,0,52
1,0.0,0.0,1.0,1,1,1,184,0,0,87
1,0.0,0.0,1.0,0,1,0,37,0,0,27
1,0.0,0.0,1.0,0,1,0,0,0,0,60
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,0,1,1,20,0,0,7
1,0.0,0.0,1.0,0,1,0,162,0,0,79
1,0.0,0.0,1.0,0,1,0,40,0,0,29
1,0.0,0.0,1.0,0,1,0,0,0,0,26
1,0.0,0.0,1.0,0,1,0,0,0,0,17
1,0.0,0.0,1.0,0,1,0,0,0,0,14
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,63,0,0,24
1,0.0,0.0,1.0,0,1,1,0,0,0,37
1,0.0,0.0,1.0,0,1,0,21,0,0,17
1,0.0,0.0,1.0,0,1,0,0,0,0,28
1,0.0,0.0,1.0,0,1,0,21,0,0,43
1,0.0,0.0,1.0,0,1,0,49,0,0,40
1,0.0,0.0,1.0,0,1,0,21,0,0,36
1,0.0,0.0,1.0,0,1,0,0,0,0,60
1,0.0,0.0,1.0,0,1,0,21,0,0,68
1,0.0,0.0,1.0,0,1,0,21,0,0,120
1,0.0,0.0,1.0,0,1,4,598,0,0,71
1,0.0,0.0,1.0,0,1,0,0,0,0,15
1,0.0,0.0,1.0,0,1,0,312,0,0,12
1,0.0,0.0,1.0,0,1,1,0,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,35
1,0.0,0.0,1.0,1,1,1,0,0,0,7
1,0.0,0.0,1.0,1,0,2,0,0,0,11
1,0.0,0.0,0.0,1,1,554,2318,0,533,547
1,0.0,0.0,1.0,0,1,2,139,0,0,8
1,0.0,0.0,1.0,1,1,2,0,0,0,41
1,0.0,0.0,1.0,0,1,0,0,0,0,15
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,0,0,0,0,0,20
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,0,1,0,0,0,0,16
1,0.0,0.0,1.0,0,1,0,124,0,0,20
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,1,0,0,0,6
1,0.0,0.0,1.0,1,0,2,0,0,0,33
1,0.0,0.0,1.0,0,1,1,204,0,0,34
1,0.0,0.0,1.0,1,0,0,0,0,0,18
1,0.0,0.0,1.0,1,1,2,0,0,0,12
1,0.0,0.0,1.0,0,0,0,156,0,0,3
1,0.0,0.0,1.0,0,0,0,0,0,0,6
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,0,1,1,283,0,0,15
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,1,0,0,0,0,0,17
1,0.0,0.0,1.0,0,1,1,0,0,0,19
1,0.0,0.0,1.0,0,1,1,397,0,0,85
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,1,1,1,0,0,0,24
1,0.0,0.0,1.0,1,1,1,338,0,0,113
1,0.0,0.0,1.0,0,0,3,0,0,0,4
1,0.0,0.0,1.0,1,0,0,0,0,0,4
1,0.0,0.0,1.0,0,1,1,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,21
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,2,169,0,0,12
1,0.0,0.0,1.0,0,1,0,0,0,0,11
1,0.0,0.0,1.0,0,0,2,0,0,0,23
1,0.0,0.0,1.0,0,1,0,264,1,0,45
1,0.0,0.0,1.0,0,1,2,0,0,0,19
1,0.0,0.0,1.0,0,1,2,152,0,0,32
1,0.0,0.0,1.0,0,1,13,583,0,0,22
1,0.0,0.0,1.0,0,0,1,0,0,0,19
1,0.0,0.0,1.0,0,1,0,0,0,0,15
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,1,0,2,0,0,0,21
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,279,0,0,7
1,0.0,0.0,1.0,1,1,1,0,0,0,7
1,0.0,0.0,1.0,1,0,1,0,0,0,2
1,0.0,0.0,1.0,0,0,0,136,0,0,34
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,1,1,0,0,0,0,11
1,0.0,0.0,1.0,1,1,1,0,0,0,22
1,0.0,0.0,1.0,0,1,0,0,0,0,41
1,0.0,0.0,1.0,1,1,0,0,0,0,32
1,0.0,0.0,1.0,0,1,0,0,0,0,24
1,0.0,0.0,1.0,0,0,0,0,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,1,1,0,0,0,0,5
1,0.0,0.0,1.0,1,0,1,0,0,0,16
1,0.0,0.0,1.0,1,0,0,0,0,0,17
1,0.0,0.0,1.0,0,1,0,0,0,0,18
1,0.0,0.0,1.0,0,1,0,0,0,0,18
1,0.0,0.0,1.0,0,1,2,40,0,0,78
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,1,1,0,0,0,0,28
1,0.0,0.0,1.0,0,1,1,124,0,0,38
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,0,1,4,257,0,0,35
1,0.0,0.0,1.0,0,0,2,294,0,0,83
1,0.0,0.0,1.0,0,1,2,108,0,0,79
1,0.0,0.0,1.0,0,0,0,0,0,0,20
1,0.0,0.0,1.0,0,1,0,0,0,0,20
1,0.0,0.0,1.0,1,1,0,0,0,0,7
1,0.0,0.0,1.0,1,0,1,361,0,0,25
1,0.0,0.0,1.0,1,1,3,1100,0,0,27
1,0.0,0.0,1.0,1,0,0,0,0,0,11
1,0.0,0.0,1.0,1,0,1,0,0,0,34
1,0.0,0.0,1.0,1,1,0,0,0,0,4
1,0.0,0.0,1.0,1,0,5,610,0,0,75
1,0.0,0.0,1.0,1,1,1,0,0,0,5
1,0.0,0.0,1.0,1,1,133,300,0,1381,1062
1,0.0,0.0,1.0,1,1,1,140,0,0,54
1,0.0,0.0,1.0,0,0,0,143,0,0,38
1,0.0,0.0,1.0,0,1,1,72,0,0,1
1,0.0,0.0,1.0,0,0,1,202,0,0,80
1,0.0,0.0,1.0,0,0,0,0,0,0,25
1,0.0,0.0,1.0,1,1,0,0,0,0,4
1,0.0,0.0,1.0,1,1,0,0,0,0,27
1,0.0,0.0,1.0,0,1,1,0,0,0,4
1,0.0,0.0,1.0,1,0,0,0,0,0,11
1,0.0,0.0,1.0,1,1,1,0,0,0,20
1,0.0,0.0,1.0,1,1,1,0,0,0,3
1,0.0,0.0,1.0,1,1,0,164,0,0,77
1,0.0,0.0,1.0,0,0,0,0,0,0,16
1,0.0,0.0,1.0,0,1,0,125,0,0,35
1,0.0,0.0,1.0,1,1,0,109,0,0,44
1,0.0,0.0,1.0,1,1,0,0,0,0,26
1,0.0,0.0,1.0,1,1,0,48,0,0,27
1,0.0,0.0,1.0,1,1,0,0,0,0,16
1,0.0,0.0,1.0,1,0,0,0,0,0,20
1,0.0,0.0,1.0,1,1,3,113,0,0,100
1,0.0,0.0,1.0,0,0,1,0,0,0,39
1,0.0,0.0,1.0,1,0,0,0,0,0,30
1,0.0,0.0,1.0,1,1,1,0,0,0,8
1,0.0,0.0,1.0,1,1,1,0,0,0,14
1,0.0,0.0,1.0,0,0,1,0,0,0,10
1,0.0,0.0,1.0,0,0,1,0,0,0,39
1,0.0,0.0,1.0,1,1,960,99,4,59208,14007
1,0.0,0.0,1.0,1,0,0,0,0,0,9
1,0.0,0.0,1.0,0,1,0,0,0,0,23
1,0.0,0.0,1.0,1,1,0,0,0,0,5
1,0.0,0.0,1.0,0,0,0,0,0,0,10
1,0.0,0.0,1.0,0,1,0,0,0,0,55
1,0.0,0.0,0.0,1,1,205,477,0,146,204
1,0.0,0.0,1.0,0,0,0,0,0,0,3
1,0.0,0.0,1.0,1,1,518,389,0,5659,6714
1,0.0,0.0,1.0,1,0,3,0,0,0,12
1,0.0,0.0,1.0,0,0,1,173,0,0,59
1,0.0,0.0,1.0,0,0,0,191,0,0,33
1,0.0,0.0,1.0,1,0,0,0,0,0,17
1,0.0,0.0,1.0,1,0,1,160,0,0,41
1,0.0,0.0,1.0,0,0,0,0,0,0,1
1,0.0,0.0,1.0,0,0,1,0,0,0,1
1,0.0,0.0,1.0,0,0,0,0,0,0,4
1,0.0,0.0,1.0,0,0,2,73,0,0,37
1,0.0,0.0,1.0,0,0,0,327,0,0,46
1,0.0,0.0,1.0,0,0,0,0,0,0,93
1,0.0,0.0,1.0,0,0,0,50,0,0,71
1,0.0,0.0,1.0,0,1,0,64,0,0,60
1,0.0,0.0,1.0,0,0,0,62,0,0,98
1,0.0,0.0,1.0,1,0,2,357,0,0,116
1,0.0,0.0,1.0,0,0,0,0,0,0,67
1,0.0,0.0,1.0,0,0,0,57,0,0,75
1,0.0,0.0,1.0,0,0,0,0,0,0,36
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,0,1,60,0,0,93
1,0.0,0.0,1.0,1,0,0,104,0,0,28
1,0.0,0.0,1.0,0,0,1,0,0,0,106
1,0.0,0.0,1.0,1,0,1,460,0,0,72
1,0.0,0.0,1.0,0,0,0,67,0,0,99
1,0.0,0.0,1.0,0,0,1,28,0,0,75
1,0.0,0.0,1.0,0,0,3,682,0,0,76
1,0.0,0.0,1.0,0,1,1,45,0,0,74
1,0.0,0.0,1.0,0,1,2,437,0,0,47
1,0.0,0.0,1.0,1,1,0,0,0,0,49
1,0.0,0.0,1.0,0,1,1,30,0,0,97
1,0.0,0.0,1.0,0,1,2,29,0,0,87
1,0.0,0.0,1.0,0,1,1,0,0,0,82
1,0.0,0.0,1.0,0,1,0,50,0,0,34
1,0.0,0.0,1.0,0,0,1,44,0,0,88
1,0.0,0.0,1.0,0,1,4,130,0,0,184
1,0.0,0.0,1.0,0,1,0,21,0,0,44
1,0.0,0.0,1.0,0,1,0,30,0,0,38
1,0.0,0.0,1.0,0,0,0,59,0,0,69
1,0.0,0.0,1.0,0,1,3,111,0,0,105
1,0.0,0.0,1.0,0,0,0,79,0,0,8
1,0.0,0.0,1.0,1,0,0,42,0,0,31
1,0.0,0.0,1.0,1,1,0,33,0,0,69
1,0.0,0.0,1.0,1,1,1,41,0,0,62
1,0.0,0.0,1.0,1,0,0,21,0,0,16
1,0.0,0.0,1.0,1,1,21,40,0,1203,1038
1,0.0,0.0,1.0,1,1,73,88,0,1192,1021
1,0.0,0.0,1.0,1,1,48,85,0,1191,1136
1,0.0,0.0,1.0,1,1,128,87,0,1140,1081
1,0.0,0.0,1.0,1,1,205,117,0,1122,1071
1,0.0,0.0,1.0,1,1,5,105,0,255,181
1,0.0,0.0,1.0,1,1,6,201,0,568,265
1,0.0,0.0,1.0,1,1,1,181,0,520,244
1,0.0,0.0,1.0,1,1,4,166,0,374,269
1,0.0,0.0,1.0,1,1,5,575,0,1573,316
1,0.0,0.0,1.0,1,1,22,55,0,2362,2284
1,0.0,0.0,1.0,1,1,13,51,0,2319,2244
1,0.0,0.0,1.0,0,1,0,12,0,0,4
1,0.0,0.0,1.0,0,1,3,139,0,8,26
1,0.0,0.0,1.0,1,1,3,94,0,216,246
1,0.0,0.0,1.0,1,1,3,105,0,265,243
1,0.0,0.0,1.0,1,1,31,85,0,1124,1071
1,0.0,0.0,1.0,1,1,3,149,0,399,289
1,0.0,0.0,1.0,0,1,5,62,0,1,10
1,0.0,0.0,1.0,1,1,54,48,0,3,34
1,0.0,0.0,1.0,0,1,0,71,0,4,16
1,0.0,0.0,1.0,0,1,10,733,0,131,153
1,0.0,0.0,1.0,0,1,2,69,0,7,25
1,0.0,0.0,1.0,0,0,15,282,0,16,22
1,0.0,0.0,1.0,1,1,197,330,1,3632,204
1,0.0,0.0,1.0,1,1,68,82,0,52,71
1,0.0,0.0,1.0,1,1,3,188,0,485,305
